DATEenvoi;cardkey;Lot;Typquest;Satisfaction;Recommandation;Detracteur;Neutre;Promoteur;week;CA
2018-02;354;2;1;1;9;0;0;1;25/02/2018;161.2190275
2018-02;13;2;1;3;6;1;0;0;25/02/2018;72.54529233
2018-02;250;1;1;1;9;0;0;1;25/02/2018;165.8780139
2018-02;67;2;1;1;8;0;1;0;25/02/2018;97.2135655
2018-02;282;2;1;4;3;1;0;0;25/02/2018;50.81743966
2018-02;18;2;1;1;10;0;0;1;25/02/2018;143.0769096
2018-02;21;3;5;2;7;0;1;0;25/02/2018;108.5968689
2018-02;355;3;5;2;10;0;0;1;25/02/2018;119.0039435
2018-02;163;3;5;2;8;0;1;0;25/02/2018;98.23206101
2018-02;176;2;1;1;8;0;1;0;25/02/2018;89.98700894
2018-02;366;3;5;2;8;0;1;0;25/02/2018;89.85716503
2018-02;421;2;1;2;9;0;0;1;25/02/2018;151.1629257
2018-02;403;3;5;1;10;0;0;1;25/02/2018;155.5275584
2018-02;219;2;1;2;7;0;1;0;25/02/2018;96.54123134
2018-02;202;2;1;1;9;0;0;1;25/02/2018;140.5587007
2018-02;162;3;5;3;5;1;0;0;25/02/2018;65.91001292
2018-02;359;2;1;2;10;0;0;1;25/02/2018;114.3349327
2018-02;12;1;2;3;3;1;0;0;25/02/2018;44.72119716
2018-02;37;1;3;3;6;1;0;0;25/02/2018;61.89243608
2018-02;87;1;4;2;9;0;0;1;25/02/2018;117.6317103
2018-02;42;3;5;2;10;0;0;1;25/02/2018;124.9213392
2018-02;275;3;5;1;10;0;0;1;25/02/2018;143.5539962
2018-02;100;1;1;1;8;0;1;0;25/02/2018;99.67904821
2018-02;100;1;4;2;10;0;0;1;25/02/2018;125.9055671
2018-02;44;3;5;2;8;0;1;0;25/02/2018;91.69391555
2018-02;268;3;5;1;7;0;1;0;25/02/2018;102.7905243
2018-02;382;2;1;2;6;1;0;0;25/02/2018;55.5926074
2018-02;100;1;4;1;8;0;1;0;25/02/2018;90.41755493
2018-02;86;3;5;2;7;0;1;0;25/02/2018;91.81830931
2018-02;63;1;2;1;7;0;1;0;25/02/2018;93.59079857
2018-02;247;3;5;2;7;0;1;0;25/02/2018;109.6190971
2018-02;328;2;1;2;7;0;1;0;25/02/2018;93.8955388
2018-02;277;3;5;4;2;1;0;0;25/02/2018;85.544866
2018-02;484;3;5;2;10;0;0;1;25/02/2018;151.098224
2018-02;460;1;1;1;10;0;0;1;25/02/2018;155.3195348
2018-02;322;1;1;2;10;0;0;1;25/02/2018;153.9339809
2018-02;393;3;5;1;8;0;1;0;25/02/2018;93.00159493
2018-02;394;2;1;2;9;0;0;1;25/02/2018;107.1485817
2018-02;387;1;2;1;7;0;1;0;25/02/2018;108.1691951
2018-02;345;3;5;1;10;0;0;1;25/02/2018;157.874064
2018-02;122;1;4;1;10;0;0;1;25/02/2018;141.7486887
2018-02;279;1;3;1;7;0;1;0;25/02/2018;97.67247901
2018-02;409;1;3;1;10;0;0;1;25/02/2018;123.693179
2018-02;402;1;3;2;6;1;0;0;25/02/2018;66.9903152
2018-02;111;1;3;2;8;0;1;0;25/02/2018;102.2637635
2018-02;6;2;1;4;2;1;0;0;25/02/2018;87.05273302
2018-02;156;1;2;1;7;0;1;0;25/02/2018;108.069832
2018-02;258;1;2;2;10;0;0;1;25/02/2018;167.5822604
2018-02;425;2;1;2;10;0;0;1;25/02/2018;121.683485
2018-02;247;2;1;2;8;0;1;0;25/02/2018;98.52313469
2018-02;65;3;5;2;8;0;1;0;25/02/2018;103.2875138
2018-02;17;1;2;2;6;1;0;0;25/02/2018;61.87536313
2018-02;429;3;5;1;8;0;1;0;25/02/2018;106.9022093
2018-02;289;1;1;2;9;0;0;1;25/02/2018;161.4087042
2018-02;435;2;1;2;7;0;1;0;25/02/2018;109.9795687
2018-02;452;2;1;1;9;0;0;1;25/02/2018;127.9628009
2018-02;63;2;1;2;8;0;1;0;25/02/2018;96.00736974
2018-02;195;3;5;1;7;0;1;0;25/02/2018;99.16678644
2018-03;163;2;1;1;10;0;0;1;25/02/2018;135.6903051
2018-03;456;2;1;2;8;0;1;0;25/02/2018;101.0997921
2018-03;8;1;3;4;2;1;0;0;25/02/2018;94.33784678
2018-03;402;2;1;2;7;0;1;0;25/02/2018;99.67084835
2018-03;253;2;1;1;8;0;1;0;25/02/2018;90.45982563
2018-03;369;3;5;1;9;0;0;1;04/03/2018;161.5130873
2018-03;346;2;1;1;10;0;0;1;04/03/2018;137.9422319
2018-03;276;2;1;2;7;0;1;0;04/03/2018;105.7054539
2018-03;9;2;1;1;8;0;1;0;04/03/2018;96.43074171
2018-03;477;2;1;2;10;0;0;1;04/03/2018;134.3807795
2018-03;77;3;5;3;2;1;0;0;04/03/2018;60.77376395
2018-03;252;3;5;1;9;0;0;1;04/03/2018;145.6693374
2018-03;480;2;1;3;4;1;0;0;04/03/2018;59.75394802
2018-03;129;1;2;1;7;0;1;0;04/03/2018;109.988184
2018-03;313;1;4;1;10;0;0;1;04/03/2018;130.3138405
2018-03;458;1;4;1;9;0;0;1;04/03/2018;137.9790703
2018-03;44;2;1;1;10;0;0;1;04/03/2018;146.2845409
2018-03;217;2;1;1;10;0;0;1;04/03/2018;117.7644809
2018-03;462;1;3;3;2;1;0;0;04/03/2018;54.01328888
2018-03;374;2;1;1;9;0;0;1;04/03/2018;144.3666866
2018-03;124;2;1;1;8;0;1;0;04/03/2018;102.7818872
2018-03;302;3;5;1;10;0;0;1;04/03/2018;125.4118805
2018-03;165;1;1;2;5;1;0;0;04/03/2018;55.35492582
2018-03;261;1;4;1;7;0;1;0;04/03/2018;108.9468071
2018-03;31;1;3;1;8;0;1;0;04/03/2018;91.14839278
2018-03;379;3;5;3;1;1;0;0;04/03/2018;37.8219857
2018-03;371;1;2;2;8;0;1;0;04/03/2018;106.6416638
2018-03;342;2;1;2;9;0;0;1;04/03/2018;120.0128619
2018-03;188;2;1;1;8;0;1;0;04/03/2018;109.41307
2018-03;225;3;5;1;7;0;1;0;04/03/2018;104.3423759
2018-03;373;3;5;2;6;1;0;0;04/03/2018;47.62011893
2018-03;376;1;2;1;8;0;1;0;04/03/2018;102.3461567
2018-03;467;3;5;1;9;0;0;1;04/03/2018;153.5400744
2018-03;158;2;1;1;9;0;0;1;04/03/2018;130.3163492
2018-03;411;3;5;4;4;1;0;0;04/03/2018;72.26765162
2018-03;293;2;1;1;10;0;0;1;04/03/2018;156.3339758
2018-03;61;3;5;1;10;0;0;1;04/03/2018;126.1775583
2018-03;398;3;5;1;7;0;1;0;04/03/2018;92.7924175
2018-03;87;2;1;2;9;0;0;1;04/03/2018;143.2127641
2018-03;182;2;1;2;9;0;0;1;04/03/2018;139.4222096
2018-03;10;2;1;4;2;1;0;0;04/03/2018;80.05595675
2018-03;228;3;5;1;8;0;1;0;04/03/2018;105.6672721
2018-03;348;3;5;2;9;0;0;1;04/03/2018;105.7185378
2018-03;453;3;5;1;8;0;1;0;04/03/2018;104.4023892
2018-03;346;3;5;2;9;0;0;1;04/03/2018;137.6314267
2018-03;467;3;5;1;8;0;1;0;04/03/2018;92.92531208
2018-03;384;1;2;2;6;1;0;0;04/03/2018;71.89022616
2018-03;117;3;5;2;10;0;0;1;04/03/2018;119.68709
2018-03;163;2;1;1;8;0;1;0;04/03/2018;102.6783734
2018-03;497;2;1;3;1;1;0;0;04/03/2018;66.17747309
2018-03;201;3;5;4;3;1;0;0;04/03/2018;59.14168259
2018-03;187;2;1;2;10;0;0;1;04/03/2018;141.5520694
2018-03;271;3;5;2;7;0;1;0;04/03/2018;96.02634338
2018-03;309;3;5;1;8;0;1;0;04/03/2018;94.24659483
2018-03;39;3;5;3;4;1;0;0;04/03/2018;60.39994296
2018-03;43;3;5;2;8;0;1;0;04/03/2018;90.15419883
2018-03;438;1;2;1;9;0;0;1;04/03/2018;126.5655782
2018-03;487;1;2;1;9;0;0;1;04/03/2018;124.2765418
2018-03;174;3;5;1;7;0;1;0;04/03/2018;99.04312668
2018-03;23;1;1;2;10;0;0;1;04/03/2018;131.7988153
2018-03;318;1;1;4;1;1;0;0;04/03/2018;81.30497405
2018-03;413;2;1;2;7;0;1;0;04/03/2018;105.0800846
2018-03;186;2;1;2;8;0;1;0;04/03/2018;92.66308662
2018-03;159;1;1;2;10;0;0;1;04/03/2018;127.5371671
2018-03;180;2;1;1;8;0;1;0;04/03/2018;103.7605024
2018-03;432;3;5;2;10;0;0;1;04/03/2018;155.376172
2018-03;399;1;4;1;7;0;1;0;04/03/2018;106.1931278
2018-03;192;1;1;2;7;0;1;0;04/03/2018;96.45260525
2018-03;164;3;5;1;7;0;1;0;04/03/2018;97.51292837
2018-03;334;3;5;1;8;0;1;0;04/03/2018;91.94165986
2018-03;213;1;3;3;5;1;0;0;04/03/2018;71.50409488
2018-03;269;3;5;1;9;0;0;1;04/03/2018;150.1742358
2018-03;230;3;5;1;10;0;0;1;04/03/2018;110.5476419
2018-03;105;1;4;4;2;1;0;0;04/03/2018;78.79952711
2018-03;489;2;1;2;7;0;1;0;04/03/2018;91.526427
2018-03;325;1;1;1;7;0;1;0;04/03/2018;89.91619497
2018-03;45;1;2;4;4;1;0;0;04/03/2018;77.5486916
2018-03;218;2;1;2;7;0;1;0;04/03/2018;109.5778611
2018-03;398;1;4;1;10;0;0;1;04/03/2018;126.0945426
2018-03;243;2;1;3;3;1;0;0;04/03/2018;37.38338669
2018-03;145;2;1;1;10;0;0;1;04/03/2018;123.616085
2018-03;70;3;5;1;9;0;0;1;04/03/2018;131.126532
2018-03;46;1;1;1;10;0;0;1;04/03/2018;143.2171734
2018-03;273;3;5;1;9;0;0;1;04/03/2018;143.768792
2018-03;452;3;5;1;7;0;1;0;04/03/2018;103.1107876
2018-03;405;1;4;1;9;0;0;1;04/03/2018;117.5689185
2018-03;68;3;5;3;2;1;0;0;04/03/2018;62.34454743
2018-03;401;3;5;1;8;0;1;0;04/03/2018;91.24077708
2018-03;326;2;1;2;9;0;0;1;04/03/2018;163.5967655
2018-03;488;3;5;1;8;0;1;0;04/03/2018;106.1120392
2018-03;31;2;1;2;9;0;0;1;04/03/2018;130.7776632
2018-03;467;1;3;2;8;0;1;0;04/03/2018;93.23895994
2018-03;414;2;1;1;9;0;0;1;04/03/2018;142.4146846
2018-03;345;1;4;3;3;1;0;0;04/03/2018;83.40038021
2018-03;446;2;1;2;9;0;0;1;04/03/2018;147.0835089
2018-03;79;3;5;2;7;0;1;0;04/03/2018;91.84065485
2018-03;431;2;1;1;9;0;0;1;04/03/2018;145.0632974
2018-03;231;3;5;2;9;0;0;1;04/03/2018;129.2205085
2018-03;50;3;5;3;6;1;0;0;04/03/2018;56.6543368
2018-03;295;3;5;1;10;0;0;1;04/03/2018;125.9138605
2018-03;406;2;1;2;9;0;0;1;04/03/2018;159.665894
2018-03;372;3;5;1;7;0;1;0;04/03/2018;89.99052996
2018-03;321;1;3;3;4;1;0;0;04/03/2018;46.36225665
2018-03;494;1;2;1;10;0;0;1;04/03/2018;119.1651421
2018-03;258;2;1;2;8;0;1;0;04/03/2018;106.5749094
2018-03;175;1;1;1;9;0;0;1;04/03/2018;133.8773725
2018-03;28;1;1;2;10;0;0;1;04/03/2018;110.3570564
2018-03;171;3;5;1;9;0;0;1;04/03/2018;140.8542387
2018-03;382;1;1;1;9;0;0;1;04/03/2018;148.6617366
2018-03;138;3;5;2;10;0;0;1;04/03/2018;120.8791692
2018-03;251;2;1;2;10;0;0;1;04/03/2018;140.1824289
2018-03;302;1;4;1;9;0;0;1;04/03/2018;133.6831193
2018-03;235;1;4;2;9;0;0;1;04/03/2018;148.1390078
2018-03;354;2;1;2;9;0;0;1;04/03/2018;135.1547335
2018-03;26;3;5;3;6;1;0;0;04/03/2018;60.79987551
2018-03;258;2;1;2;8;0;1;0;04/03/2018;92.27661875
2018-03;398;1;3;2;7;0;1;0;04/03/2018;100.3833051
2018-03;309;1;2;3;6;1;0;0;04/03/2018;66.65827931
2018-03;217;1;3;2;7;0;1;0;04/03/2018;95.01212385
2018-03;487;2;1;4;4;1;0;0;04/03/2018;48.31185113
2018-03;67;3;5;1;10;0;0;1;04/03/2018;152.7367039
2018-03;214;1;3;2;7;0;1;0;04/03/2018;105.3319132
2018-03;43;2;1;3;6;1;0;0;04/03/2018;57.34418962
2018-03;204;2;1;1;8;0;1;0;04/03/2018;94.91765928
2018-03;407;3;5;2;10;0;0;1;04/03/2018;115.2835046
2018-03;256;2;1;2;10;0;0;1;04/03/2018;127.0965191
2018-03;244;2;1;1;8;0;1;0;04/03/2018;105.7981018
2018-03;155;2;1;1;8;0;1;0;04/03/2018;91.27335816
2018-03;282;1;4;3;3;1;0;0;04/03/2018;85.67659341
2018-03;163;1;3;2;9;0;0;1;04/03/2018;128.4349955
2018-03;483;2;1;1;9;0;0;1;11/03/2018;147.6551254
2018-03;168;2;1;1;10;0;0;1;11/03/2018;142.8209398
2018-03;490;3;5;2;8;0;1;0;11/03/2018;96.72158564
2018-03;441;3;5;1;9;0;0;1;11/03/2018;150.1459164
2018-03;1;1;1;2;10;0;0;1;11/03/2018;111.9138219
2018-03;223;3;5;2;6;1;0;0;11/03/2018;80.7514811
2018-03;212;2;1;2;5;1;0;0;11/03/2018;32.74458395
2018-03;70;1;2;1;9;0;0;1;11/03/2018;163.255359
2018-03;395;3;5;1;9;0;0;1;11/03/2018;126.8098134
2018-03;387;2;1;2;7;0;1;0;11/03/2018;109.2514087
2018-03;259;2;1;1;8;0;1;0;11/03/2018;90.99871013
2018-03;317;1;1;1;8;0;1;0;11/03/2018;103.1816576
2018-03;230;2;1;4;1;1;0;0;11/03/2018;77.39324848
2018-03;255;3;5;2;5;1;0;0;11/03/2018;42.12525055
2018-03;103;1;3;2;10;0;0;1;11/03/2018;149.1264354
2018-03;7;2;1;3;6;1;0;0;11/03/2018;83.12238726
2018-03;439;3;5;2;10;0;0;1;11/03/2018;164.6365485
2018-03;211;2;1;4;1;1;0;0;11/03/2018;82.00327616
2018-03;256;2;1;1;10;0;0;1;11/03/2018;113.8646752
2018-03;166;3;5;2;7;0;1;0;11/03/2018;102.7537205
2018-03;212;1;1;1;7;0;1;0;11/03/2018;96.69588187
2018-03;272;2;1;1;10;0;0;1;11/03/2018;138.7583302
2018-03;142;2;1;4;4;1;0;0;11/03/2018;43.33720236
2018-03;164;3;5;1;8;0;1;0;11/03/2018;99.38701012
2018-03;55;1;1;1;8;0;1;0;11/03/2018;108.660582
2018-03;285;1;1;1;9;0;0;1;11/03/2018;113.0055084
2018-03;79;2;1;2;6;1;0;0;11/03/2018;68.38622029
2018-03;280;1;2;2;5;1;0;0;11/03/2018;92.30844004
2018-03;104;2;1;1;7;0;1;0;11/03/2018;98.67182287
2018-03;380;3;5;1;8;0;1;0;11/03/2018;92.49707432
2018-03;449;3;5;2;8;0;1;0;11/03/2018;91.25271022
2018-03;317;1;3;1;7;0;1;0;11/03/2018;97.36028827
2018-03;252;3;5;1;9;0;0;1;11/03/2018;122.2322058
2018-03;68;3;5;2;10;0;0;1;11/03/2018;148.9418323
2018-03;6;2;1;2;9;0;0;1;11/03/2018;117.6923963
2018-03;393;2;1;1;9;0;0;1;11/03/2018;125.3559033
2018-03;214;2;1;2;7;0;1;0;11/03/2018;93.76009404
2018-03;381;1;1;3;4;1;0;0;11/03/2018;75.93830273
2018-03;308;3;5;1;10;0;0;1;11/03/2018;106.3871054
2018-03;394;2;1;1;9;0;0;1;11/03/2018;107.222726
2018-03;164;2;1;1;9;0;0;1;11/03/2018;109.807548
2018-03;111;3;5;1;10;0;0;1;11/03/2018;125.651473
2018-03;164;1;3;1;7;0;1;0;11/03/2018;100.9143924
2018-03;175;1;3;2;7;0;1;0;11/03/2018;106.0058289
2018-03;419;3;5;1;7;0;1;0;11/03/2018;109.9830381
2018-03;152;2;1;2;10;0;0;1;11/03/2018;121.775719
2018-03;158;3;5;1;9;0;0;1;11/03/2018;127.6859241
2018-03;329;1;1;2;7;0;1;0;11/03/2018;106.8691817
2018-03;51;3;5;2;10;0;0;1;11/03/2018;113.0000492
2018-03;98;1;1;2;7;0;1;0;11/03/2018;108.0969503
2018-03;207;3;5;3;3;1;0;0;11/03/2018;33.82559169
2018-03;23;3;5;2;9;0;0;1;11/03/2018;138.1477165
2018-03;342;1;2;1;9;0;0;1;11/03/2018;129.4602906
2018-03;222;2;1;1;7;0;1;0;11/03/2018;100.0823787
2018-03;392;3;5;1;7;0;1;0;11/03/2018;110.0298897
2018-03;410;2;1;2;8;0;1;0;11/03/2018;106.6907605
2018-03;312;2;1;1;9;0;0;1;11/03/2018;146.7040179
2018-03;169;3;5;3;1;1;0;0;11/03/2018;77.49237179
2018-03;247;1;1;2;8;0;1;0;11/03/2018;91.56559615
2018-03;451;2;1;1;9;0;0;1;11/03/2018;105.441819
2018-03;219;3;5;3;6;1;0;0;11/03/2018;66.26192984
2018-03;397;3;5;1;9;0;0;1;11/03/2018;139.5135885
2018-03;191;3;5;2;10;0;0;1;11/03/2018;130.3455084
2018-03;442;3;5;1;10;0;0;1;11/03/2018;158.3102022
2018-03;301;1;3;1;7;0;1;0;11/03/2018;94.53045935
2018-03;377;1;2;2;8;0;1;0;11/03/2018;106.0862235
2018-03;335;2;1;2;9;0;0;1;11/03/2018;111.7494004
2018-03;105;1;4;1;7;0;1;0;11/03/2018;106.4356521
2018-03;254;1;1;2;9;0;0;1;11/03/2018;110.2146023
2018-03;456;1;2;2;8;0;1;0;11/03/2018;98.02821129
2018-03;355;2;1;3;4;1;0;0;11/03/2018;84.10476654
2018-03;118;2;1;1;9;0;0;1;11/03/2018;110.550658
2018-03;108;2;1;1;9;0;0;1;11/03/2018;115.7190676
2018-03;360;1;3;1;9;0;0;1;11/03/2018;108.3454508
2018-03;317;1;2;1;10;0;0;1;11/03/2018;106.3316962
2018-03;70;3;5;2;5;1;0;0;11/03/2018;71.39528422
2018-03;133;1;4;2;6;1;0;0;11/03/2018;31.69039265
2018-03;160;3;5;1;9;0;0;1;11/03/2018;156.6820207
2018-03;322;3;5;2;5;1;0;0;11/03/2018;45.12505679
2018-03;475;1;1;1;10;0;0;1;11/03/2018;146.0683787
2018-03;153;3;5;2;10;0;0;1;11/03/2018;121.6691505
2018-03;393;2;1;2;10;0;0;1;11/03/2018;144.8077617
2018-03;6;3;5;2;9;0;0;1;11/03/2018;122.9911511
2018-03;437;3;5;2;9;0;0;1;11/03/2018;132.981872
2018-03;295;2;1;2;10;0;0;1;11/03/2018;145.3894279
2018-03;85;1;2;2;8;0;1;0;11/03/2018;103.6231349
2018-03;41;2;1;4;3;1;0;0;11/03/2018;52.59322133
2018-03;30;2;1;1;10;0;0;1;11/03/2018;147.8201525
2018-03;23;3;5;1;7;0;1;0;11/03/2018;105.7014594
2018-03;177;2;1;2;7;0;1;0;11/03/2018;109.9385936
2018-03;437;2;1;2;7;0;1;0;11/03/2018;89.91394984
2018-03;148;1;4;1;9;0;0;1;11/03/2018;115.8737561
2018-03;184;3;5;1;7;0;1;0;11/03/2018;104.1903565
2018-03;444;1;3;1;9;0;0;1;11/03/2018;122.1990721
2018-03;100;2;1;1;9;0;0;1;11/03/2018;140.1279945
2018-03;123;1;2;1;9;0;0;1;11/03/2018;137.4571015
2018-03;299;1;3;4;2;1;0;0;11/03/2018;68.53508932
2018-03;218;2;1;1;8;0;1;0;11/03/2018;93.31099516
2018-03;450;2;1;1;8;0;1;0;11/03/2018;90.16401909
2018-03;346;1;2;1;9;0;0;1;11/03/2018;142.3860667
2018-03;329;1;4;2;9;0;0;1;11/03/2018;135.1680794
2018-03;252;1;4;2;8;0;1;0;11/03/2018;109.4113775
2018-03;435;2;1;1;7;0;1;0;11/03/2018;94.79114867
2018-03;343;2;1;3;2;1;0;0;11/03/2018;53.01654884
2018-03;168;2;1;1;7;0;1;0;11/03/2018;106.3615325
2018-03;428;1;4;3;2;1;0;0;11/03/2018;77.6057814
2018-03;435;3;5;1;10;0;0;1;11/03/2018;113.7313457
2018-03;325;2;1;2;8;0;1;0;11/03/2018;90.07153956
2018-03;193;2;1;1;7;0;1;0;11/03/2018;95.80211587
2018-03;275;1;1;1;9;0;0;1;11/03/2018;141.367756
2018-03;106;2;1;1;9;0;0;1;11/03/2018;120.9570006
2018-03;242;3;5;2;7;0;1;0;11/03/2018;109.4335039
2018-03;278;1;4;1;10;0;0;1;11/03/2018;160.3213732
2018-03;97;1;4;1;7;0;1;0;11/03/2018;109.7484546
2018-03;220;2;1;1;7;0;1;0;11/03/2018;108.7771422
2018-03;228;2;1;2;7;0;1;0;11/03/2018;90.7345308
2018-03;138;1;2;2;10;0;0;1;11/03/2018;113.7454385
2018-03;269;1;3;1;7;0;1;0;11/03/2018;100.7286929
2018-03;328;2;1;2;9;0;0;1;11/03/2018;136.7314685
2018-03;142;2;1;1;10;0;0;1;11/03/2018;123.3840272
2018-03;385;1;2;4;1;1;0;0;11/03/2018;60.09015432
2018-03;53;1;3;2;8;0;1;0;11/03/2018;100.671162
2018-03;210;2;1;1;7;0;1;0;11/03/2018;100.0039563
2018-03;37;3;5;2;7;0;1;0;11/03/2018;99.83241157
2018-03;434;2;1;1;10;0;0;1;11/03/2018;111.4159531
2018-03;248;3;5;2;9;0;0;1;18/03/2018;131.1362251
2018-03;64;1;3;2;8;0;1;0;18/03/2018;99.48733888
2018-03;265;1;1;2;8;0;1;0;18/03/2018;103.5031574
2018-03;413;2;1;2;8;0;1;0;18/03/2018;104.0851312
2018-03;491;2;1;2;9;0;0;1;18/03/2018;116.7122012
2018-03;188;1;4;1;10;0;0;1;18/03/2018;107.921875
2018-03;443;1;2;2;7;0;1;0;18/03/2018;101.3972477
2018-03;312;2;1;1;7;0;1;0;18/03/2018;90.45199929
2018-03;480;3;5;1;10;0;0;1;18/03/2018;123.9812819
2018-03;300;3;5;1;10;0;0;1;18/03/2018;137.5686224
2018-03;3;1;4;2;8;0;1;0;18/03/2018;95.59049909
2018-03;484;2;1;1;8;0;1;0;18/03/2018;106.293986
2018-03;481;2;1;2;10;0;0;1;18/03/2018;113.7733933
2018-03;428;2;1;2;7;0;1;0;18/03/2018;100.6979692
2018-03;413;1;1;1;9;0;0;1;18/03/2018;123.2071255
2018-03;180;2;1;2;10;0;0;1;18/03/2018;117.2591818
2018-03;412;1;3;2;9;0;0;1;18/03/2018;124.5983914
2018-03;57;3;5;1;7;0;1;0;18/03/2018;106.0708887
2018-03;298;3;5;2;7;0;1;0;18/03/2018;109.0522463
2018-03;169;2;1;2;8;0;1;0;18/03/2018;104.894024
2018-03;86;3;5;2;10;0;0;1;18/03/2018;105.6553534
2018-03;146;1;1;4;3;1;0;0;18/03/2018;58.28709221
2018-03;3;3;5;1;7;0;1;0;18/03/2018;105.7836554
2018-03;313;1;4;1;10;0;0;1;18/03/2018;126.0355217
2018-03;370;1;4;4;2;1;0;0;18/03/2018;70.93553574
2018-03;51;1;4;1;10;0;0;1;18/03/2018;106.5476314
2018-03;321;2;1;1;9;0;0;1;18/03/2018;150.3106933
2018-03;432;1;1;1;7;0;1;0;18/03/2018;101.7261182
2018-03;366;1;1;2;10;0;0;1;18/03/2018;156.6951674
2018-03;335;2;1;1;7;0;1;0;18/03/2018;97.95227238
2018-03;50;3;5;3;1;1;0;0;18/03/2018;80.95495884
2018-03;45;2;1;2;7;0;1;0;18/03/2018;108.0231021
2018-03;344;2;1;1;10;0;0;1;18/03/2018;157.4226748
2018-03;39;3;5;4;2;1;0;0;18/03/2018;57.28444368
2018-03;384;3;5;2;10;0;0;1;18/03/2018;146.6315532
2018-03;88;2;1;4;3;1;0;0;18/03/2018;61.00359106
2018-03;395;1;2;3;1;1;0;0;18/03/2018;51.83145576
2018-03;186;2;1;4;3;1;0;0;18/03/2018;54.63232894
2018-03;282;3;5;1;7;0;1;0;18/03/2018;102.7217803
2018-03;131;2;1;2;7;0;1;0;18/03/2018;96.98612992
2018-03;341;2;1;2;9;0;0;1;18/03/2018;142.9650841
2018-03;182;2;1;2;7;0;1;0;18/03/2018;92.48960703
2018-03;37;3;5;3;2;1;0;0;18/03/2018;65.39909146
2018-03;50;2;1;2;5;1;0;0;18/03/2018;91.6275531
2018-03;414;3;5;2;7;0;1;0;18/03/2018;91.83531115
2018-03;242;2;1;1;10;0;0;1;18/03/2018;160.8527604
2018-03;342;2;1;1;9;0;0;1;18/03/2018;105.0275288
2018-03;461;1;1;4;3;1;0;0;18/03/2018;49.71745373
2018-03;90;2;1;2;10;0;0;1;18/03/2018;142.824849
2018-03;339;2;1;1;9;0;0;1;18/03/2018;142.9053279
2018-03;420;3;5;2;9;0;0;1;18/03/2018;122.7485283
2018-03;78;3;5;2;9;0;0;1;18/03/2018;127.826702
2018-03;28;1;3;2;9;0;0;1;18/03/2018;147.4204539
2018-03;27;3;5;2;9;0;0;1;18/03/2018;120.5478241
2018-03;355;2;1;1;8;0;1;0;18/03/2018;106.6343046
2018-03;76;1;4;2;10;0;0;1;18/03/2018;148.4409095
2018-03;285;2;1;2;8;0;1;0;18/03/2018;109.2059875
2018-03;423;1;4;1;8;0;1;0;18/03/2018;94.12664834
2018-03;380;1;3;2;8;0;1;0;18/03/2018;102.4431563
2018-03;157;3;5;4;2;1;0;0;18/03/2018;80.43836063
2018-03;270;3;5;2;10;0;0;1;18/03/2018;150.2285965
2018-03;299;1;4;2;8;0;1;0;18/03/2018;104.2866082
2018-03;388;1;3;4;3;1;0;0;18/03/2018;65.05146536
2018-03;219;2;1;1;8;0;1;0;18/03/2018;105.6672366
2018-03;11;3;5;4;4;1;0;0;18/03/2018;68.91027109
2018-03;280;1;2;1;10;0;0;1;18/03/2018;128.1421202
2018-03;148;1;2;2;9;0;0;1;18/03/2018;124.3509564
2018-03;37;1;2;1;9;0;0;1;18/03/2018;149.4459434
2018-03;69;1;4;2;7;0;1;0;18/03/2018;103.1456066
2018-03;141;2;1;1;9;0;0;1;18/03/2018;150.2261336
2018-03;359;3;5;2;8;0;1;0;18/03/2018;90.53628761
2018-03;71;2;1;1;8;0;1;0;18/03/2018;105.0804367
2018-03;146;2;1;1;10;0;0;1;18/03/2018;138.1112171
2018-03;62;2;1;2;10;0;0;1;18/03/2018;108.1479929
2018-03;396;2;1;1;7;0;1;0;18/03/2018;103.2125
2018-03;465;1;2;2;9;0;0;1;18/03/2018;128.1573518
2018-03;282;2;1;1;8;0;1;0;18/03/2018;108.2938046
2018-03;301;3;5;1;9;0;0;1;18/03/2018;121.3952543
2018-03;345;1;4;1;8;0;1;0;18/03/2018;108.1975965
2018-03;420;1;3;2;7;0;1;0;18/03/2018;101.517688
2018-03;102;3;5;1;8;0;1;0;18/03/2018;102.6950389
2018-03;39;2;1;2;9;0;0;1;18/03/2018;124.8416397
2018-03;145;1;4;1;10;0;0;1;18/03/2018;152.1610449
2018-03;457;2;1;1;10;0;0;1;18/03/2018;131.9908042
2018-03;390;1;3;2;8;0;1;0;18/03/2018;96.04367309
2018-03;424;3;5;1;9;0;0;1;18/03/2018;130.749651
2018-03;307;3;5;3;5;1;0;0;18/03/2018;84.33791299
2018-03;423;1;2;1;10;0;0;1;18/03/2018;137.265072
2018-03;2;3;5;3;3;1;0;0;18/03/2018;96.33223985
2018-03;451;2;1;2;8;0;1;0;18/03/2018;106.79333
2018-03;234;2;1;1;9;0;0;1;18/03/2018;117.5244461
2018-03;35;3;5;1;7;0;1;0;18/03/2018;107.1773915
2018-03;410;2;1;1;9;0;0;1;18/03/2018;121.8060245
2018-03;329;2;1;4;3;1;0;0;18/03/2018;43.89487288
2018-03;21;2;1;1;9;0;0;1;18/03/2018;156.8508828
2018-03;497;3;5;1;8;0;1;0;18/03/2018;102.5174074
2018-03;446;1;3;1;8;0;1;0;18/03/2018;103.9806894
2018-03;453;1;1;1;7;0;1;0;18/03/2018;95.92074781
